listing_id,neighborhood,building_type,condition,energy_rating,area_sqm,balcony_area_sqm,lot_size_sqm,bedrooms,bathrooms,living_rooms,floor,has_elevator,has_parking,has_ac,has_sea_view,distance_metro_km,distance_park_km,distance_center_km,noise_level_db,air_quality_index,monthly_hoa_fee,age_years,listing_year,description_length,rooms_total,price
15225,Bakirkoy,residence,good,A,127.4,,0.0,5,2,1,5,1,1,0,0,1.98,0.86,10.76,53.1,65.0,105.0,58,2024,250,6,234113
11741,Sisli,apartment,excellent,C,218.7,4.9,0.0,3,1,2,4,1,0,1,1,0.69,3.8,2.58,,73.0,198.0,9,2025,257,5,578196
1381,Kadikoy,residence,poor,B,77.4,12.8,0.0,6,1,2,19,1,0,0,0,1.51,1.62,2.31,53.9,71.0,93.0,49,2023,312,8,122212
9010,Umraniye,apartment,fair,C,84.7,,0.0,6,3,2,18,0,1,0,1,1.68,1.25,2.13,,,75.0,2,2024,223,8,151615
15789,Kadikoy,apartment,good,A,268.0,,0.0,5,3,1,8,1,1,0,0,1.99,2.73,5.88,52.2,104.0,120.0,33,2024,371,6,669178
10425,Atasehir,apartment,fair,A,92.5,5.7,0.0,1,2,1,6,0,1,1,0,0.2,2.63,4.49,70.0,92.0,288.0,42,2024,343,2,87797
10925,Fatih,apartment,poor,,172.3,5.2,,4,2,1,21,0,0,0,1,2.11,,8.9,49.6,47.0,436.0,2,2024,175,5,347150
18490,Bakirkoy,apartment,good,C,164.4,9.9,0.0,6,1,2,12,1,0,0,1,0.67,0.45,1.41,61.2,57.0,17.0,8,2024,142,8,379191
901,Beyoglu,duplex,fair,A,99.8,8.5,,6,4,1,21,1,0,0,1,1.35,0.39,4.99,65.2,70.0,97.0,11,2024,239,7,291443
7900,Kartal,apartment,good,B,99.6,0.8,0.0,3,1,2,3,0,0,0,1,1.11,5.27,5.37,51.9,70.0,209.0,57,2024,144,5,105863
11903,Atasehir,apartment,excellent,B,91.5,18.7,0.0,3,1,1,13,0,0,0,0,4.28,1.85,3.32,54.2,66.0,133.0,45,2025,287,4,111489
15711,Bakirkoy,duplex,excellent,C,90.3,14.9,87.5,5,3,2,2,1,1,1,1,1.92,0.77,2.63,58.9,106.0,48.0,35,2023,204,6,250161
7659,Umraniye,apartment,good,A,351.1,6.1,,3,3,1,15,0,1,1,1,1.65,0.39,1.85,,58.0,242.0,6,2024,294,4,694439
14316,Atasehir,apartment,fair,C,174.4,14.1,,3,4,1,2,0,1,0,0,1.38,0.95,1.71,78.3,32.0,205.0,31,2024,189,4,276340
9613,Umraniye,duplex,good,B,139.1,1.1,,6,4,2,21,0,0,1,1,2.32,0.42,6.24,60.5,89.0,52.0,6,2025,178,8,241022
8012,Kartal,apartment,good,C,147.7,7.0,0.0,5,4,1,6,0,1,0,0,,1.89,1.98,65.5,60.0,534.0,31,2023,253,6,218715
10403,Sariyer,detached,good,D,150.8,9.1,0.0,3,1,2,6,1,1,0,1,2.85,0.55,3.88,67.9,110.0,109.0,24,2025,409,5,528319
14681,Kartal,apartment,fair,B,337.4,,0.0,4,3,2,16,1,0,0,0,2.72,0.95,4.23,56.2,82.0,195.0,28,2024,270,6,343823
16896,Atasehir,residence,excellent,B,167.9,11.3,0.0,4,2,2,4,0,0,1,0,1.12,1.4,1.32,51.0,55.0,198.0,2,2024,141,6,405845
13090,Kadikoy,residence,fair,B,161.7,8.3,,5,4,2,21,0,1,1,0,0.63,0.54,6.21,62.8,101.0,178.0,10,2024,191,8,405935
19171,Beyoglu,apartment,fair,B,91.7,11.9,0.0,3,4,2,18,0,1,1,1,0.25,0.78,1.39,56.7,50.0,93.0,60,2023,147,5,165914
14409,Beyoglu,apartment,fair,B,230.3,5.4,0.0,1,4,2,23,1,1,0,1,,0.97,1.87,61.4,86.0,30.0,10,2025,271,3,484680
14674,Umraniye,apartment,fair,B,349.1,0.6,0.0,4,2,2,16,1,0,1,0,0.38,,4.57,63.3,84.0,199.0,46,2025,320,6,342907
6564,Beyoglu,apartment,good,C,227.5,4.8,,5,1,2,13,1,0,1,0,1.04,0.81,4.05,51.6,96.0,102.0,45,2024,163,7,361315
12895,Sisli,apartment,fair,A,158.7,9.1,,6,2,2,18,0,1,0,1,2.07,0.69,5.36,73.4,56.0,,47,2023,122,8,334457
10142,Besiktas,residence,fair,A,158.7,9.9,0.0,4,2,2,7,1,1,0,0,0.7,1.45,5.54,,78.0,232.0,49,2023,269,6,292422
5407,Kartal,apartment,fair,D,117.0,,0.0,6,3,1,6,1,0,1,1,1.96,2.86,1.4,50.7,50.0,208.0,30,2023,151,7,213313
6176,Beyoglu,detached,excellent,B,106.3,12.3,33.7,2,4,2,15,1,1,0,0,1.06,2.11,2.92,49.3,108.0,168.0,51,2024,279,4,214260
10263,Kartal,duplex,poor,B,90.3,9.0,,3,4,1,22,0,1,1,1,2.18,1.24,1.41,64.6,59.0,306.0,50,2024,239,4,119155
3321,Kartal,apartment,good,B,87.0,3.0,0.0,6,4,2,21,1,1,1,1,0.87,0.66,2.22,56.0,63.0,116.0,9,2025,304,8,176715
5728,Kadikoy,duplex,poor,D,103.8,8.8,0.0,2,2,1,18,0,0,0,0,1.93,0.41,2.45,43.0,,201.0,16,2023,251,3,226351
11658,Fatih,detached,excellent,,80.6,2.0,0.0,2,3,2,16,1,0,0,0,1.28,0.95,5.22,49.9,69.0,31.0,8,2025,268,4,187777
3088,Besiktas,apartment,excellent,C,252.2,11.5,0.0,1,2,1,20,1,0,0,0,0.46,0.3,3.19,61.5,56.0,96.0,54,2024,185,2,533526
13076,Kadikoy,apartment,excellent,B,142.4,6.2,,2,1,1,16,1,0,1,0,4.07,0.78,1.86,60.8,59.0,472.0,54,2024,173,3,215975
2511,Maltepe,detached,poor,A,128.3,10.3,29.3,1,3,2,11,1,0,0,1,1.27,4.08,0.86,45.7,37.0,297.0,36,2023,176,3,263823
8306,Umraniye,residence,fair,D,157.9,8.4,0.0,1,3,1,13,0,1,1,1,1.28,0.4,3.63,56.2,88.0,312.0,60,2023,187,2,230432
14238,Bakirkoy,residence,fair,B,162.6,8.2,0.0,1,2,1,23,1,0,1,0,1.69,1.1,2.41,55.9,74.0,154.0,27,2025,94,2,217555
15500,Uskudar,apartment,fair,B,237.5,,0.0,3,2,2,13,1,0,1,0,0.49,1.34,3.63,56.5,51.0,216.0,25,2023,206,6,394840
2624,Maltepe,residence,fair,A,57.9,1.1,0.0,1,4,1,1,0,1,0,1,0.54,0.98,2.39,62.4,58.0,238.0,32,2024,222,2,98797
18208,Uskudar,detached,fair,B,81.6,5.3,9.1,6,3,1,4,0,1,1,0,1.24,1.63,3.12,62.8,138.0,30.0,25,2025,281,6,187506
1750,Atasehir,apartment,fair,B,328.5,14.5,0.0,2,1,2,23,0,1,0,0,1.87,1.36,3.01,55.5,104.0,446.0,0,2024,303,4,578691
14236,Umraniye,apartment,excellent,C,127.7,11.6,,6,4,2,8,0,1,1,0,3.51,0.69,1.55,68.0,65.0,,17,2024,221,8,175911
15342,Atasehir,residence,poor,A,92.5,,0.0,1,3,2,18,0,1,1,1,0.55,0.76,5.59,46.6,69.0,410.0,39,2023,164,3,194349
17598,Umraniye,apartment,excellent,C,159.9,8.2,0.0,2,4,1,9,1,0,0,0,1.54,1.13,2.22,57.7,89.0,325.0,15,2023,206,3,205828
8040,Kadikoy,apartment,fair,B,129.7,11.4,0.0,4,2,2,17,1,1,1,1,4.55,0.96,1.31,60.5,69.0,423.0,26,2024,162,6,331326
19594,Beyoglu,residence,fair,C,117.5,2.2,0.0,4,2,2,22,1,1,0,1,,1.79,4.75,,56.0,88.0,36,2024,211,7,286576
1963,Maltepe,apartment,fair,B,113.7,,0.0,2,1,2,19,1,0,1,1,0.87,1.42,2.67,63.0,75.0,99.0,42,2024,152,4,164819
9041,Maltepe,apartment,poor,C,153.2,7.8,0.0,6,4,1,23,0,0,1,0,0.45,0.57,9.55,56.0,84.0,21.0,18,2023,56,7,225645
2126,Fatih,apartment,fair,B,109.4,11.5,0.0,3,4,2,19,0,1,1,1,1.01,1.78,6.0,57.7,103.0,165.0,11,2025,175,5,245849
12629,Fatih,residence,fair,A,140.3,,,6,2,1,9,1,0,0,0,,1.67,2.11,40.8,66.0,120.0,47,2025,102,6,238302
18314,Kadikoy,apartment,fair,A,163.6,7.7,0.0,2,1,2,15,0,0,0,1,1.01,1.38,2.51,71.9,76.0,41.0,28,2023,154,4,374325
6281,Bakirkoy,apartment,good,B,206.2,,,5,4,2,23,1,0,0,1,0.71,1.14,2.86,40.4,61.0,127.0,39,2025,262,7,490333
4169,Fatih,apartment,good,A,158.0,,,5,2,1,7,0,1,1,1,1.08,1.3,2.3,60.1,89.0,194.0,35,2024,181,6,292861
12194,Besiktas,apartment,good,A,158.5,,0.0,5,3,2,3,0,1,1,0,2.67,1.28,2.72,,,,46,2024,326,7,297361
4824,Maltepe,detached,good,C,177.6,6.9,,3,3,1,9,0,0,0,1,1.65,0.61,1.89,66.6,86.0,106.0,21,2024,236,4,326204
7463,Atasehir,apartment,excellent,B,134.8,7.3,,2,3,1,6,0,0,0,0,1.59,1.91,0.64,63.9,83.0,25.0,6,2023,216,3,232007
9384,Sisli,apartment,excellent,C,103.7,4.3,0.0,6,2,2,19,1,1,1,1,1.58,1.04,5.43,53.3,90.0,92.0,22,2024,189,8,349413
92,Kartal,duplex,fair,C,107.3,5.0,0.0,6,3,2,5,1,0,1,1,,1.63,3.35,68.1,70.0,171.0,26,2023,158,8,213850
1637,Besiktas,apartment,fair,A,278.1,5.8,0.0,3,1,2,23,1,1,0,1,1.97,2.11,1.13,60.6,107.0,309.0,18,2024,328,5,774809
12422,Besiktas,duplex,poor,D,111.2,4.4,234.6,3,4,2,21,0,0,0,1,4.08,1.19,10.13,61.4,78.0,128.0,41,2025,82,5,279065
17035,Sisli,duplex,fair,A,113.2,2.1,15.9,5,2,2,18,1,0,1,0,0.46,0.96,1.75,,97.0,220.0,35,2024,177,7,213891
6671,Sisli,residence,poor,C,140.5,,0.0,2,4,1,21,1,0,1,0,1.07,,1.79,64.0,57.0,96.0,50,2023,192,3,278656
19305,Fatih,apartment,poor,B,136.4,,0.0,4,4,2,6,1,1,0,0,1.23,0.34,8.17,64.1,115.0,60.0,33,2024,165,6,173351
1437,Fatih,apartment,excellent,B,69.1,,,6,1,2,20,1,1,0,1,4.07,2.14,0.65,54.4,84.0,145.0,42,2025,10,9,151747
14796,Besiktas,apartment,excellent,B,102.1,10.7,0.0,3,2,2,2,1,1,0,0,0.7,0.82,3.67,57.8,42.0,246.0,23,2025,109,5,189893
18330,Fatih,residence,fair,C,136.3,,0.0,1,3,1,10,0,1,0,1,1.45,1.95,0.94,64.6,,88.0,1,2025,232,2,287975
15927,Beyoglu,duplex,excellent,D,92.6,7.3,37.5,3,1,1,6,0,1,1,0,0.88,1.9,5.67,54.3,64.0,152.0,51,2023,381,3,169204
13630,Besiktas,apartment,poor,B,152.0,10.6,0.0,1,1,1,16,0,1,1,1,1.44,1.28,8.46,52.7,61.0,290.0,15,2023,128,2,429572
4139,Bakirkoy,loft,poor,C,82.1,9.0,0.0,1,3,1,14,1,0,0,1,0.31,0.88,1.0,68.4,,224.0,56,2024,353,2,167668
17237,Maltepe,apartment,fair,A,326.5,9.9,,2,2,1,2,1,0,0,1,,1.34,1.59,63.3,83.0,248.0,56,2024,151,3,324836
17775,Bakirkoy,residence,good,C,73.9,6.6,,4,4,1,15,1,1,1,1,3.23,0.59,8.25,61.1,53.0,64.0,54,2024,287,5,201913
14485,Besiktas,residence,excellent,C,116.3,6.4,0.0,2,2,1,10,1,0,1,0,1.39,0.26,5.15,59.6,91.0,162.0,57,2024,213,3,241847
5669,Uskudar,detached,poor,A,120.8,,,6,2,1,15,1,1,1,0,0.85,0.39,4.14,48.2,76.0,388.0,53,2024,149,7,233366
17031,Sisli,residence,good,C,103.1,,0.0,3,1,2,0,1,0,1,1,1.13,0.56,4.24,36.3,73.0,,20,2025,145,5,340122
6495,Atasehir,loft,good,A,89.6,10.8,,2,3,2,16,1,0,0,1,1.69,2.82,1.16,51.7,86.0,274.0,10,2024,292,4,145821
7239,Bakirkoy,detached,excellent,D,221.8,1.4,,3,3,2,11,1,0,1,0,2.29,1.32,5.21,49.1,104.0,73.0,49,2025,372,5,472612
2888,Bakirkoy,apartment,poor,A,157.6,9.7,,3,1,2,16,0,1,1,0,0.82,2.69,6.98,53.0,118.0,67.0,44,2024,141,5,214285
11222,Umraniye,apartment,excellent,B,242.9,,,4,4,2,7,1,0,0,1,0.88,0.56,3.5,47.0,84.0,125.0,27,2023,139,6,383600
11390,Kartal,apartment,fair,D,145.7,,,6,2,1,4,1,1,0,1,3.52,0.57,5.17,58.4,69.0,,51,2024,186,7,172518
13780,Bakirkoy,apartment,fair,A,145.5,10.8,0.0,3,3,1,6,0,0,1,1,0.8,0.4,6.71,50.0,,1066.0,39,2023,237,4,257302
4382,Besiktas,apartment,good,C,195.0,4.1,,6,2,2,22,1,0,1,0,1.24,0.8,2.56,51.7,69.0,169.0,58,2023,209,8,409151
11464,Atasehir,residence,good,C,166.1,10.2,0.0,4,4,1,18,1,0,1,1,2.7,2.43,1.08,,92.0,358.0,2,2024,216,6,278337
726,Kadikoy,apartment,fair,B,103.2,3.9,,5,3,2,7,0,1,1,1,3.4,3.55,2.85,51.6,86.0,200.0,38,2024,157,7,236940
7449,Beyoglu,apartment,good,A,163.2,4.0,0.0,2,4,2,1,1,1,0,1,1.92,0.97,5.98,44.6,92.0,277.0,23,2023,226,5,435860
5987,Bakirkoy,apartment,fair,A,93.8,12.4,0.0,3,3,1,23,1,1,0,1,0.93,1.09,2.91,60.3,95.0,252.0,13,2023,209,4,255399
17224,Umraniye,detached,good,B,141.6,7.7,24.8,3,4,2,21,0,1,1,1,0.2,1.48,3.56,55.1,74.0,179.0,60,2024,322,5,246267
10219,Maltepe,apartment,excellent,C,77.2,10.8,,6,2,2,20,0,0,0,0,2.5,1.45,1.95,47.2,,155.0,40,2023,173,8,87665
4780,Sisli,duplex,fair,B,160.5,,0.0,1,4,1,13,1,1,1,0,2.86,1.81,3.88,50.7,,136.0,13,2024,188,2,308554
13151,Kadikoy,apartment,excellent,A,93.1,,0.0,3,4,2,19,1,1,0,0,2.16,0.89,3.65,65.9,93.0,98.0,7,2023,364,5,191813
8987,Kadikoy,detached,fair,C,93.0,,305.1,3,1,1,22,0,1,1,1,0.93,0.93,1.01,57.8,52.0,128.0,12,2024,168,4,289441
1958,Umraniye,residence,fair,A,175.1,4.8,,5,3,1,6,0,0,0,0,0.89,1.32,1.68,58.1,105.0,240.0,36,2024,236,6,174885
3550,Kartal,apartment,fair,B,159.6,8.3,0.0,4,2,1,8,1,0,1,0,1.51,1.07,8.98,44.8,76.0,,40,2025,286,5,163811
16470,Beyoglu,duplex,fair,B,89.5,8.5,,5,3,1,24,0,0,1,0,0.81,0.76,14.94,61.4,97.0,171.0,32,2023,218,6,179131
2428,Besiktas,apartment,excellent,C,294.4,,0.0,5,2,2,12,0,1,1,0,0.98,0.48,3.69,51.0,30.0,226.0,2,2024,234,7,858873
4963,Atasehir,residence,excellent,C,130.3,7.0,0.0,6,3,2,15,0,0,1,1,1.53,3.25,9.35,53.9,100.0,232.0,44,2023,388,8,279213
14882,Kartal,apartment,poor,C,216.5,9.1,0.0,5,4,1,18,0,0,0,1,0.56,,1.25,61.5,91.0,188.0,36,2023,237,6,306400
11496,Bakirkoy,residence,poor,A,96.8,6.2,0.0,6,4,2,15,0,1,1,1,1.25,0.64,3.0,,64.0,164.0,22,2023,218,8,273935
8269,Fatih,apartment,fair,B,153.4,7.8,0.0,2,2,1,13,0,0,1,0,0.98,2.0,1.93,50.4,84.0,367.0,30,2023,257,3,228084
17336,Sisli,duplex,good,B,131.8,7.4,0.0,3,1,1,9,0,1,1,1,0.17,0.53,5.6,56.2,80.0,168.0,48,2024,300,4,356182
17627,Umraniye,residence,poor,B,162.4,4.9,,3,3,2,9,0,0,0,1,1.83,0.68,5.86,62.4,99.0,52.0,20,2025,276,5,190435
3124,Uskudar,apartment,fair,A,99.6,5.4,0.0,4,3,1,10,0,0,1,1,1.1,1.81,2.89,66.3,104.0,251.0,54,2024,273,5,174920
9802,Umraniye,apartment,fair,A,130.1,9.6,0.0,3,2,2,16,1,1,1,0,0.63,1.49,3.96,46.8,85.0,160.0,33,2025,317,5,153815
14076,Uskudar,apartment,fair,B,128.1,2.1,0.0,4,4,1,11,0,0,0,1,3.12,0.71,12.61,51.0,89.0,84.0,6,2025,169,5,282918
13223,Uskudar,apartment,good,C,213.2,1.7,,6,2,1,9,1,1,0,0,1.08,1.36,3.6,52.8,70.0,98.0,61,2023,273,7,279795
13705,Uskudar,loft,good,C,157.3,8.4,,6,2,2,13,1,0,0,0,1.15,0.22,2.29,56.2,65.0,122.0,41,2023,216,9,316030
17921,Umraniye,residence,good,D,95.0,,,4,2,2,0,1,1,1,1,0.83,,4.21,61.4,89.0,74.0,34,2025,312,6,131570
5799,Fatih,apartment,good,B,143.5,9.0,,5,3,1,5,0,0,0,0,6.24,0.53,3.62,55.5,39.0,62.0,45,2024,305,6,147487
4343,Bakirkoy,apartment,fair,C,175.1,,0.0,5,4,1,17,1,0,1,0,2.76,,1.52,48.9,44.0,255.0,44,2024,22,6,302498
19582,Fatih,apartment,good,B,124.0,11.2,0.0,3,1,1,6,0,0,0,1,2.36,1.03,5.76,52.6,116.0,217.0,28,2023,245,4,230111
19532,Kartal,apartment,good,A,127.7,,,6,4,2,20,0,1,1,0,2.88,1.31,4.37,55.8,54.0,264.0,57,2024,274,7,156937
10554,Kadikoy,apartment,poor,C,65.4,6.4,,2,4,2,22,1,1,0,0,0.48,2.26,4.53,57.0,48.0,128.0,47,2025,381,4,102004
10942,Umraniye,apartment,good,,190.8,5.1,0.0,1,2,1,17,0,1,0,1,0.33,1.07,1.83,59.7,56.0,266.0,50,2025,402,2,196033
15149,Sisli,apartment,good,C,121.9,2.8,0.0,2,3,2,4,1,1,0,1,1.32,1.86,4.83,55.1,89.0,6.0,56,2024,250,4,173597
8595,Uskudar,apartment,excellent,A,111.7,,0.0,1,2,2,16,0,1,0,0,1.31,0.77,3.72,63.5,94.0,166.0,17,2023,161,3,199337
18028,Kartal,residence,good,B,132.7,8.9,0.0,4,4,1,18,0,1,1,0,1.88,0.91,1.39,68.1,,123.0,48,2024,258,5,177989
18594,Umraniye,residence,good,A,138.1,6.2,0.0,2,2,1,3,0,0,0,1,0.47,2.23,3.52,52.7,59.0,172.0,37,2024,393,3,190492
2532,Uskudar,apartment,poor,A,274.2,0.0,0.0,6,1,2,8,1,0,0,0,1.59,1.11,1.55,42.1,,58.0,32,2024,346,8,390623
6591,Besiktas,residence,good,A,206.7,8.2,,2,3,1,11,1,1,1,1,1.26,4.08,2.9,63.1,72.0,87.0,0,2024,235,3,768157
610,Fatih,duplex,good,B,57.8,9.7,,6,3,1,20,1,0,0,1,0.34,1.31,1.97,53.6,91.0,71.0,0,2024,169,7,147266
3323,Besiktas,apartment,fair,A,220.9,,,4,1,1,16,0,0,1,1,0.46,0.33,7.24,47.8,70.0,118.0,31,2024,159,5,553065
1166,Besiktas,apartment,good,D,73.5,5.9,,6,1,1,10,1,0,0,0,1.95,0.61,4.72,64.6,,76.0,9,2024,403,7,206579
7803,Besiktas,apartment,good,C,163.1,2.5,,6,3,1,14,0,1,1,0,0.6,0.13,1.09,61.1,82.0,299.0,10,2025,280,7,358623
19982,Uskudar,residence,good,A,142.5,5.9,0.0,3,1,1,13,0,0,0,0,0.48,0.76,5.02,55.5,116.0,111.0,7,2024,214,4,261562
17607,Maltepe,apartment,good,A,137.2,13.8,0.0,3,3,2,13,1,1,0,1,1.13,1.13,2.01,43.5,,238.0,43,2025,198,5,225989
12473,Umraniye,apartment,excellent,A,124.4,13.1,0.0,3,2,1,0,0,1,1,0,1.17,2.0,3.73,59.4,89.0,424.0,17,2024,274,4,170416
16542,Kadikoy,residence,good,C,96.2,5.2,0.0,5,2,2,0,0,0,1,0,1.18,3.0,2.13,53.4,77.0,262.0,49,2023,163,7,185189
19398,Beyoglu,apartment,excellent,B,91.6,8.5,0.0,5,4,2,19,1,0,1,0,1.83,1.82,3.87,63.9,65.0,163.0,20,2024,236,7,204176
9804,Atasehir,apartment,fair,B,181.3,11.8,0.0,1,1,1,24,0,1,0,1,0.19,2.32,5.36,47.0,40.0,498.0,51,2024,263,2,303759
8552,Kadikoy,apartment,fair,D,227.9,,0.0,1,3,1,13,0,1,0,0,0.17,0.75,0.92,54.1,52.0,122.0,52,2024,151,2,341791
17832,Beyoglu,apartment,fair,A,73.9,10.3,0.0,5,1,2,16,1,1,1,1,1.32,0.54,1.16,69.2,93.0,53.0,13,2025,343,7,194983
2953,Umraniye,residence,excellent,C,131.9,10.5,,1,2,2,17,0,0,1,1,1.79,0.95,4.59,47.9,81.0,210.0,10,2023,247,3,241540
8543,Kadikoy,duplex,fair,A,157.1,21.8,0.0,6,2,1,9,1,1,0,0,1.27,2.65,2.07,70.0,85.0,284.0,17,2024,272,7,412841
2477,Kartal,apartment,poor,B,170.3,,0.0,3,2,1,23,1,0,1,0,0.59,0.63,1.2,70.5,86.0,,17,2024,294,4,200971
13496,Sisli,apartment,good,A,122.2,11.1,,3,4,1,7,1,1,1,1,2.57,1.27,0.83,53.2,99.0,375.0,32,2023,326,4,318470
11202,Uskudar,loft,fair,C,92.4,5.7,0.0,4,3,1,20,0,1,1,0,0.75,0.57,5.5,52.5,,55.0,49,2025,95,5,191991
11921,Sisli,apartment,good,B,184.9,11.5,0.0,2,2,2,12,0,1,1,1,1.23,1.24,7.03,84.6,84.0,90.0,16,2025,69,4,392739
5471,Besiktas,apartment,fair,C,150.4,11.9,0.0,2,1,1,6,0,1,1,0,1.29,0.26,4.76,63.7,67.0,193.0,33,2023,324,3,277259
14151,Sisli,apartment,excellent,A,97.2,9.8,,3,1,1,5,0,1,0,0,3.67,0.71,4.31,65.6,54.0,,45,2023,169,3,157303
13291,Sisli,apartment,excellent,A,125.1,6.4,0.0,4,2,2,24,1,1,1,1,8.28,0.28,12.37,54.5,61.0,,31,2025,133,6,299240
8624,Fatih,duplex,fair,B,198.9,11.0,,5,1,1,19,0,1,0,0,2.49,1.42,3.45,,89.0,,35,2024,241,6,292498
2738,Besiktas,residence,excellent,C,135.3,1.2,0.0,5,3,2,5,0,0,1,1,0.3,1.48,12.69,66.7,104.0,142.0,11,2025,175,7,571308
7636,Uskudar,residence,excellent,B,122.0,10.1,0.0,4,2,2,8,1,1,1,0,0.71,1.86,3.62,53.9,84.0,121.0,38,2024,227,6,299450
15911,Kadikoy,apartment,good,B,120.1,6.9,,6,2,2,23,1,1,0,0,2.27,1.71,3.27,55.6,83.0,589.0,52,2024,187,8,240621
8602,Beyoglu,residence,excellent,B,150.3,14.8,0.0,5,4,1,10,1,1,1,1,,0.97,3.26,61.7,92.0,181.0,48,2024,251,6,316376
16641,Kartal,apartment,good,C,150.8,10.1,0.0,4,2,1,0,1,1,1,0,1.34,1.73,0.5,72.8,80.0,166.0,26,2025,346,5,168184
14376,Maltepe,apartment,good,B,167.5,15.9,,6,4,2,16,0,1,0,0,2.43,1.42,5.03,,68.0,121.0,30,2024,170,7,217930
19360,Besiktas,residence,good,C,195.7,2.8,,1,4,1,12,0,0,0,1,1.3,,0.5,70.0,62.0,216.0,43,2025,143,2,592584
14487,Sariyer,apartment,fair,A,114.6,,0.0,1,4,1,3,0,1,1,0,0.72,1.95,2.01,56.0,91.0,655.0,26,2024,333,2,277336
4571,Bakirkoy,detached,good,B,82.3,19.1,23.3,2,3,2,10,0,0,1,0,1.37,0.37,2.89,,86.0,181.0,0,2024,378,4,206607
10870,Kartal,apartment,poor,B,103.9,13.9,0.0,4,4,2,15,0,0,1,0,1.14,0.96,1.34,54.7,75.0,178.0,50,2024,120,6,115127
6827,Maltepe,apartment,fair,C,213.9,14.0,0.0,3,4,1,4,1,0,1,1,1.41,1.23,1.52,54.4,93.0,176.0,57,2024,180,4,303792
6478,Maltepe,apartment,excellent,C,89.7,,,1,4,2,3,1,1,1,1,0.56,0.85,1.07,58.8,88.0,69.0,51,2024,237,3,149581
8208,Uskudar,apartment,poor,C,90.5,2.1,,6,2,1,23,1,0,0,0,0.05,0.38,1.12,63.2,84.0,,39,2024,130,7,137366
11065,Beyoglu,apartment,fair,,222.9,3.9,0.0,3,2,1,12,1,0,1,1,1.14,1.74,3.89,64.9,,104.0,40,2025,24,4,418099
1517,Uskudar,apartment,excellent,B,110.1,5.1,0.0,6,2,1,4,1,0,1,1,0.93,0.75,8.84,53.5,110.0,37.0,8,2024,179,7,297419
339,Kartal,apartment,good,C,129.1,4.6,0.0,2,4,1,13,1,1,1,1,4.12,0.88,1.15,56.0,98.0,51.0,27,2025,213,3,170012
1782,Sisli,apartment,good,C,112.0,8.2,0.0,2,2,2,11,0,1,1,0,0.79,2.66,10.93,61.0,64.0,115.0,48,2024,309,4,190889
3977,Kartal,apartment,good,B,67.8,,,1,2,1,5,1,1,1,0,1.44,,0.54,54.6,70.0,125.0,4,2024,106,2,89472
12243,Beyoglu,duplex,excellent,C,147.1,,,1,4,1,3,1,1,1,0,1.24,1.63,3.94,73.4,107.0,185.0,19,2024,152,2,311300
10846,Sariyer,apartment,good,B,101.4,9.1,0.0,6,2,1,5,0,0,0,0,2.97,0.08,4.56,67.8,53.0,182.0,33,2025,264,8,173580
17362,Sisli,apartment,fair,D,71.3,17.4,0.0,2,1,2,11,0,1,1,0,2.08,0.51,2.64,59.3,68.0,196.0,26,2025,209,4,89022
10438,Uskudar,detached,good,B,163.4,,327.2,1,3,2,21,0,0,0,1,3.42,1.26,0.68,44.3,97.0,126.0,53,2024,181,3,448709
18048,Beyoglu,residence,good,B,61.4,4.2,0.0,2,1,1,17,1,0,1,0,0.59,0.18,6.96,45.9,109.0,87.0,15,2024,234,3,133923
2433,Uskudar,apartment,good,C,109.7,11.8,0.0,2,1,2,12,0,0,1,1,0.4,1.09,2.7,51.9,59.0,315.0,23,2024,175,3,232444
1520,Fatih,detached,excellent,B,301.3,8.6,44.9,6,1,2,18,1,0,1,1,0.96,0.68,5.45,66.6,75.0,138.0,13,2024,337,8,691054
12552,Atasehir,duplex,poor,C,93.8,2.9,305.2,6,2,1,17,1,1,1,1,0.11,0.71,3.26,62.2,55.0,155.0,22,2024,208,7,215326
13069,Umraniye,duplex,fair,C,128.3,,9.3,6,3,1,11,1,0,1,1,1.53,1.45,2.82,56.0,113.0,79.0,53,2024,125,7,183214
2469,Besiktas,detached,poor,,168.2,3.9,,3,3,1,10,0,0,0,0,2.76,1.09,3.31,69.0,88.0,153.0,23,2025,307,4,365914
17433,Kadikoy,duplex,good,,201.2,7.3,431.2,6,1,1,14,0,1,1,0,1.49,2.04,0.64,61.3,82.0,152.0,47,2024,269,8,542233
3218,Kartal,residence,fair,C,106.2,3.6,,3,2,1,13,1,0,1,0,0.82,1.36,17.88,71.7,91.0,201.0,33,2024,111,4,138668
6592,Maltepe,detached,good,A,199.5,,,3,1,1,22,1,0,0,1,2.31,1.17,2.8,50.2,94.0,372.0,23,2024,215,4,442765
2685,Sisli,apartment,excellent,A,119.4,4.4,0.0,6,2,2,18,1,1,1,1,2.1,1.06,4.36,60.3,70.0,309.0,24,2023,289,8,361549
7158,Sisli,duplex,poor,C,111.6,9.9,3.0,2,2,1,18,0,1,0,0,1.05,0.97,14.28,54.6,81.0,543.0,12,2023,314,3,251526
180,Umraniye,apartment,fair,C,261.0,6.6,0.0,5,3,1,16,0,1,0,0,1.51,2.1,2.46,45.1,78.0,221.0,60,2023,163,6,301628
12882,Fatih,apartment,fair,C,186.1,11.9,,1,3,1,23,0,0,1,1,2.4,0.7,0.5,48.3,61.0,180.0,30,2024,145,2,350937
